exp_num,H1,Venus,Rep,initials,rrep,set
13,H1-A0A2K3D4J8,2334,3,Romi,2,7
13,H1-A0A2K3D4J8,5600,3,Romi,2,8
13,H1-A0A2K3D4J8,4787,3,Romi,2,9
13,H1-A0A2K3D4J8,4097,3,Romi,2,10
13,H1-A0A2K3D4J8,4555,3,Romi,2,11
13,H1-A0A2K3D4J8,4534,3,Romi,2,12
13,H1-A0A2K3D4J8,1064,3,Romi,2,13
13,H1-A0A2K3D4J8,1510,3,Romi,2,14
13,H1-A0A2K3D4J8,1860,3,Romi,2,15
13,H1-A0A2K3D4J8,1713,3,Romi,2,16
13,H1-A0A2K3D4J8,1519,3,Romi,2,17
13,H1-A0A2K3D4J8,1160,3,Romi,2,18
13,H1-A0A2K3D4J8,2943,3,Romi,2,19
13,H1-A0A2K3D4J8,2743,3,Romi,2,20
13,H1-A0A2K3D4J8,1634,3,Romi,2,21
13,H1-A0A2K3D4J8,1294,3,Romi,2,22
13,H1-A0A2K3D4J8,2054,3,Romi,2,23
13,H1-A0A2K3D4J8,1332,3,Romi,2,24
13,H1-A0A2K3D4J8,1453,3,Romi,2,25
13,H1-A0A2K3D4J8,1463,3,Romi,2,26
13,H1-A0A2K3D4J8,1412,3,Romi,2,27
13,H1-A0A2K3D4J8,2361,3,Romi,2,28
13,H1-A0A2K3D4J8,1955,3,Romi,2,29
13,H1-A0A2K3D4J8,878,3,Romi,2,30
13,H1-A0A2K3D4J8,1195,3,Romi,2,31
13,H1-A0A2K3D4J8,2059,3,Romi,2,32
13,H1-A0A2K3D4J8,2024,3,Romi,2,33
13,H1-A0A2K3D4J8,1121,3,Romi,2,34
13,H1-A0A2K3D4J8,1962,3,Romi,2,35
13,H1-A0A2K3D4J8,2257,3,Romi,2,36
14,H1-TAF1,7411,3,Romi,2,1
14,H1-TAF1,8833,3,Romi,2,2
14,H1-TAF1,13589,3,Romi,2,3
14,H1-TAF1,14350,3,Romi,2,4
14,H1-TAF1,15093,3,Romi,2,5
14,H1-TAF1,8248,3,Romi,2,6
14,H1-TAF1,9628,3,Romi,2,7
14,H1-TAF1,19289,3,Romi,2,8
14,H1-TAF1,11816,3,Romi,2,9
14,H1-TAF1,10431,3,Romi,2,10
14,H1-TAF1,8734,3,Romi,2,11
14,H1-TAF1,8199,3,Romi,2,12
14,H1-TAF1,6808,3,Romi,2,13
14,H1-TAF1,6577,3,Romi,2,14
14,H1-TAF1,6920,3,Romi,2,15
14,H1-TAF1,9445,3,Romi,2,16
14,H1-TAF1,10783,3,Romi,2,17
14,H1-TAF1,7675,3,Romi,2,18
14,H1-TAF1,4995,3,Romi,2,19
14,H1-TAF1,9934,3,Romi,2,20
14,H1-TAF1,9403,3,Romi,2,21
14,H1-TAF1,9251,3,Romi,2,22
14,H1-TAF1,3008,3,Romi,2,23
14,H1-TAF1,3262,3,Romi,2,24
14,H1-TAF1,1791,3,Romi,2,25
14,H1-TAF1,3071,3,Romi,2,26
14,H1-TAF1,3512,3,Romi,2,27
14,H1-TAF1,5399,3,Romi,2,28
14,H1-TAF1,5962,3,Romi,2,29
14,H1-TAF1,6790,3,Romi,2,30
14,H1-TAF1,4265,3,Romi,2,31
14,H1-TAF1,6318,3,Romi,2,32
14,H1-TAF1,8946,3,Romi,2,33
14,H1-TAF1,6107,3,Romi,2,34
14,H1-TAF1,5982,3,Romi,2,35
14,H1-TAF1,5730,3,Romi,2,36
14,H1-TAF1,4778,3,Romi,2,37
14,H1-TAF1,4506,3,Romi,2,38
14,H1-TAF1,7538,3,Romi,2,39
14,H1-TAF1,9714,3,Romi,2,40
14,H1-TAF1,9225,3,Romi,2,41
14,H1-TAF1,5243,3,Romi,2,42
14,H1-TAF1,7297,3,Romi,2,43
14,H1-TAF1,12145,3,Romi,2,44
14,H1-TAF1,8980,3,Romi,2,45
14,H1-TAF1,5084,3,Romi,2,46
14,H1-TAF1,8648,3,Romi,2,47
14,H1-TAF1,7022,3,Romi,2,48
14,H1-TAF1,1157,3,Romi,2,1
14,H1-TAF1,1964,3,Romi,2,2
14,H1-TAF1,2311,3,Romi,2,3
14,H1-TAF1,6284,3,Romi,2,4
14,H1-TAF1,10016,3,Romi,2,5
14,H1-TAF1,5594,3,Romi,2,6
14,H1-TAF1,5291,3,Romi,2,7
14,H1-TAF1,8239,3,Romi,2,8
14,H1-TAF1,13814,3,Romi,2,9
14,H1-TAF1,7272,3,Romi,2,10
14,H1-TAF1,9249,3,Romi,2,11
14,H1-TAF1,12222,3,Romi,2,12
14,H1-TAF1,21220,3,Romi,2,13
14,H1-TAF1,15510,3,Romi,2,14
14,H1-TAF1,20968,3,Romi,2,15
14,H1-TAF1,24966,3,Romi,2,16
14,H1-TAF1,22761,3,Romi,2,17
14,H1-TAF1,20565,3,Romi,2,18
14,H1-TAF1,19137,3,Romi,2,19
14,H1-TAF1,19145,3,Romi,2,20
14,H1-TAF1,23288,3,Romi,2,21
14,H1-TAF1,16168,3,Romi,2,22
14,H1-TAF1,15733,3,Romi,2,23
14,H1-TAF1,16070,3,Romi,2,24
14,H1-TAF1,6726,3,Romi,2,25
14,H1-TAF1,5479,3,Romi,2,26
14,H1-TAF1,6262,3,Romi,2,27
14,H1-TAF1,13984,3,Romi,2,28
14,H1-TAF1,12112,3,Romi,2,29
14,H1-TAF1,5759,3,Romi,2,30
14,H1-TAF1,8064,3,Romi,2,31
14,H1-TAF1,12564,3,Romi,2,32
14,H1-TAF1,19513,3,Romi,2,33
14,H1-TAF1,4082,3,Romi,2,34
14,H1-TAF1,6058,3,Romi,2,35
14,H1-TAF1,6614,3,Romi,2,36
14,H1-TAF1,867,3,Romi,2,37
14,H1-TAF1,1521,3,Romi,2,38
14,H1-TAF1,2444,3,Romi,2,39
14,H1-TAF1,8446,3,Romi,2,40
14,H1-TAF1,7374,3,Romi,2,41
14,H1-TAF1,3798,3,Romi,2,42
14,H1-TAF1,10073,3,Romi,2,43
14,H1-TAF1,15348,3,Romi,2,44
14,H1-TAF1,8372,3,Romi,2,45
14,H1-TAF1,5882,3,Romi,2,46
14,H1-TAF1,10797,3,Romi,2,47
14,H1-TAF1,8644,3,Romi,2,48
15,H1-FLO8,12230,3,Romi,2,1
15,H1-FLO8,10732,3,Romi,2,2
15,H1-FLO8,13110,3,Romi,2,3
15,H1-FLO8,13987,3,Romi,2,4
15,H1-FLO8,12985,3,Romi,2,5
15,H1-FLO8,8471,3,Romi,2,6
15,H1-FLO8,8275,3,Romi,2,7
15,H1-FLO8,18433,3,Romi,2,8
15,H1-FLO8,16264,3,Romi,2,9
15,H1-FLO8,8313,3,Romi,2,10
15,H1-FLO8,5746,3,Romi,2,11
15,H1-FLO8,5034,3,Romi,2,12
15,H1-FLO8,4638,3,Romi,2,13
15,H1-FLO8,7084,3,Romi,2,14
15,H1-FLO8,11019,3,Romi,2,15
15,H1-FLO8,17007,3,Romi,2,16
15,H1-FLO8,20913,3,Romi,2,17
15,H1-FLO8,13409,3,Romi,2,18
15,H1-FLO8,14566,3,Romi,2,19
15,H1-FLO8,25457,3,Romi,2,20
15,H1-FLO8,26427,3,Romi,2,21
15,H1-FLO8,15687,3,Romi,2,22
15,H1-FLO8,21569,3,Romi,2,23
15,H1-FLO8,23909,3,Romi,2,24
15,H1-FLO8,9073,3,Romi,2,25
15,H1-FLO8,9584,3,Romi,2,26
15,H1-FLO8,8246,3,Romi,2,27
15,H1-FLO8,15875,3,Romi,2,28
15,H1-FLO8,14904,3,Romi,2,29
15,H1-FLO8,13318,3,Romi,2,30
15,H1-FLO8,15188,3,Romi,2,31
15,H1-FLO8,25335,3,Romi,2,32
15,H1-FLO8,25082,3,Romi,2,33
15,H1-FLO8,14876,3,Romi,2,34
15,H1-FLO8,20404,3,Romi,2,35
15,H1-FLO8,28632,3,Romi,2,36
15,H1-FLO8,9660,3,Romi,2,37
15,H1-FLO8,8903,3,Romi,2,38
15,H1-FLO8,13338,3,Romi,2,39
15,H1-FLO8,20723,3,Romi,2,40
15,H1-FLO8,20564,3,Romi,2,41
15,H1-FLO8,8616,3,Romi,2,42
15,H1-FLO8,12307,3,Romi,2,43
15,H1-FLO8,19662,3,Romi,2,44
15,H1-FLO8,20508,3,Romi,2,45
15,H1-FLO8,6665,3,Romi,2,46
15,H1-FLO8,12913,3,Romi,2,47
15,H1-FLO8,11210,3,Romi,2,48
15,H1-FLO8,1634,3,Romi,2,1
15,H1-FLO8,4080,3,Romi,2,2
15,H1-FLO8,4711,3,Romi,2,3
15,H1-FLO8,12741,3,Romi,2,4
15,H1-FLO8,11384,3,Romi,2,5
15,H1-FLO8,7916,3,Romi,2,6
15,H1-FLO8,10049,3,Romi,2,7
15,H1-FLO8,17686,3,Romi,2,8
15,H1-FLO8,22806,3,Romi,2,9
15,H1-FLO8,13713,3,Romi,2,10
15,H1-FLO8,14537,3,Romi,2,11
15,H1-FLO8,23232,3,Romi,2,12
15,H1-FLO8,7687,3,Romi,2,13
15,H1-FLO8,8397,3,Romi,2,14
15,H1-FLO8,11218,3,Romi,2,15
15,H1-FLO8,14842,3,Romi,2,16
15,H1-FLO8,14145,3,Romi,2,17
15,H1-FLO8,9115,3,Romi,2,18
15,H1-FLO8,12738,3,Romi,2,19
15,H1-FLO8,17029,3,Romi,2,20
15,H1-FLO8,13490,3,Romi,2,21
15,H1-FLO8,12025,3,Romi,2,22
15,H1-FLO8,10840,3,Romi,2,23
15,H1-FLO8,14244,3,Romi,2,24
15,H1-FLO8,13497,3,Romi,2,25
15,H1-FLO8,14938,3,Romi,2,26
15,H1-FLO8,14037,3,Romi,2,27
15,H1-FLO8,18969,3,Romi,2,28
15,H1-FLO8,23846,3,Romi,2,29
15,H1-FLO8,13773,3,Romi,2,30
15,H1-FLO8,12293,3,Romi,2,31
15,H1-FLO8,23068,3,Romi,2,32
15,H1-FLO8,28910,3,Romi,2,33
15,H1-FLO8,13843,3,Romi,2,34
15,H1-FLO8,9742,3,Romi,2,35
15,H1-FLO8,16169,3,Romi,2,36
15,H1-FLO8,5975,3,Romi,2,37
15,H1-FLO8,4450,3,Romi,2,38
15,H1-FLO8,6655,3,Romi,2,39
15,H1-FLO8,17111,3,Romi,2,40
15,H1-FLO8,20211,3,Romi,2,41
15,H1-FLO8,7403,3,Romi,2,42
15,H1-FLO8,9051,3,Romi,2,43
15,H1-FLO8,20935,3,Romi,2,44
15,H1-FLO8,21092,3,Romi,2,45
15,H1-FLO8,10051,3,Romi,2,46
15,H1-FLO8,15308,3,Romi,2,47
15,H1-FLO8,15511,3,Romi,2,48
16,H1-AtTPL,2395,3,Romi,2,1
16,H1-AtTPL,2261,3,Romi,2,2
16,H1-AtTPL,3611,3,Romi,2,3
16,H1-AtTPL,6824,3,Romi,2,4
16,H1-AtTPL,4126,3,Romi,2,5
16,H1-AtTPL,5162,3,Romi,2,6
16,H1-AtTPL,4951,3,Romi,2,7
16,H1-AtTPL,7083,3,Romi,2,8
16,H1-AtTPL,6429,3,Romi,2,9
16,H1-AtTPL,5542,3,Romi,2,10
16,H1-AtTPL,5985,3,Romi,2,11
16,H1-AtTPL,8930,3,Romi,2,12
16,H1-AtTPL,6084,3,Romi,2,13
16,H1-AtTPL,7912,3,Romi,2,14
16,H1-AtTPL,4095,3,Romi,2,15
16,H1-AtTPL,8044,3,Romi,2,16
16,H1-AtTPL,10325,3,Romi,2,17
16,H1-AtTPL,6431,3,Romi,2,18
16,H1-AtTPL,5817,3,Romi,2,19
16,H1-AtTPL,10268,3,Romi,2,20
16,H1-AtTPL,7191,3,Romi,2,21
16,H1-AtTPL,6240,3,Romi,2,22
16,H1-AtTPL,6650,3,Romi,2,23
16,H1-AtTPL,5926,3,Romi,2,24
16,H1-AtTPL,3212,3,Romi,2,25
16,H1-AtTPL,3799,3,Romi,2,26
16,H1-AtTPL,5739,3,Romi,2,27
16,H1-AtTPL,7284,3,Romi,2,28
16,H1-AtTPL,9430,3,Romi,2,29
16,H1-AtTPL,3480,3,Romi,2,30
16,H1-AtTPL,6949,3,Romi,2,31
16,H1-AtTPL,8376,3,Romi,2,32
16,H1-AtTPL,11245,3,Romi,2,33
16,H1-AtTPL,4328,3,Romi,2,34
16,H1-AtTPL,5685,3,Romi,2,35
16,H1-AtTPL,5218,3,Romi,2,36
16,H1-AtTPL,4867,3,Romi,2,37
16,H1-AtTPL,3943,3,Romi,2,38
16,H1-AtTPL,3614,3,Romi,2,39
16,H1-AtTPL,9501,3,Romi,2,40
16,H1-AtTPL,11409,3,Romi,2,41
16,H1-AtTPL,6365,3,Romi,2,42
16,H1-AtTPL,3682,3,Romi,2,43
16,H1-AtTPL,9500,3,Romi,2,44
16,H1-AtTPL,7168,3,Romi,2,45
16,H1-AtTPL,4422,3,Romi,2,46
16,H1-AtTPL,4066,3,Romi,2,47
16,H1-AtTPL,6464,3,Romi,2,48
16,H1-AtTPL,4098,3,Romi,2,1
16,H1-AtTPL,2751,3,Romi,2,2
16,H1-AtTPL,3148,3,Romi,2,3
16,H1-AtTPL,5677,3,Romi,2,4
16,H1-AtTPL,6014,3,Romi,2,5
16,H1-AtTPL,2765,3,Romi,2,6
16,H1-AtTPL,2354,3,Romi,2,7
16,H1-AtTPL,3279,3,Romi,2,8
16,H1-AtTPL,4076,3,Romi,2,9
16,H1-AtTPL,3123,3,Romi,2,10
16,H1-AtTPL,2186,3,Romi,2,11
16,H1-AtTPL,4796,3,Romi,2,12
16,H1-AtTPL,10231,3,Romi,2,13
16,H1-AtTPL,10434,3,Romi,2,14
16,H1-AtTPL,8565,3,Romi,2,15
16,H1-AtTPL,13197,3,Romi,2,16
16,H1-AtTPL,10824,3,Romi,2,17
16,H1-AtTPL,8081,3,Romi,2,18
16,H1-AtTPL,6773,3,Romi,2,19
16,H1-AtTPL,7387,3,Romi,2,20
16,H1-AtTPL,10070,3,Romi,2,21
16,H1-AtTPL,8916,3,Romi,2,22
16,H1-AtTPL,5149,3,Romi,2,23
16,H1-AtTPL,8845,3,Romi,2,24
16,H1-AtTPL,8226,3,Romi,2,25
16,H1-AtTPL,6688,3,Romi,2,26
16,H1-AtTPL,8863,3,Romi,2,27
16,H1-AtTPL,12621,3,Romi,2,28
16,H1-AtTPL,11486,3,Romi,2,29
16,H1-AtTPL,5311,3,Romi,2,30
16,H1-AtTPL,10455,3,Romi,2,31
16,H1-AtTPL,16823,3,Romi,2,32
16,H1-AtTPL,13341,3,Romi,2,33
16,H1-AtTPL,5059,3,Romi,2,34
16,H1-AtTPL,6914,3,Romi,2,35
16,H1-AtTPL,6960,3,Romi,2,36
16,H1-AtTPL,3817,3,Romi,2,37
16,H1-AtTPL,4686,3,Romi,2,38
16,H1-AtTPL,3384,3,Romi,2,39
16,H1-AtTPL,7077,3,Romi,2,40
16,H1-AtTPL,5605,3,Romi,2,41
16,H1-AtTPL,5165,3,Romi,2,42
16,H1-AtTPL,2724,3,Romi,2,43
16,H1-AtTPL,5152,3,Romi,2,44
16,H1-AtTPL,2560,3,Romi,2,45
16,H1-AtTPL,5422,3,Romi,2,46
16,H1-AtTPL,3831,3,Romi,2,47
16,H1-AtTPL,7972,3,Romi,2,48
17,H1-DDB0206475,3166,3,Romi,2,1
17,H1-DDB0206475,3156,3,Romi,2,2
17,H1-DDB0206475,5581,3,Romi,2,3
17,H1-DDB0206475,9395,3,Romi,2,4
17,H1-DDB0206475,7861,3,Romi,2,5
17,H1-DDB0206475,4661,3,Romi,2,6
17,H1-DDB0206475,6160,3,Romi,2,7
17,H1-DDB0206475,9819,3,Romi,2,8
17,H1-DDB0206475,13666,3,Romi,2,9
17,H1-DDB0206475,5878,3,Romi,2,10
17,H1-DDB0206475,6580,3,Romi,2,11
17,H1-DDB0206475,9811,3,Romi,2,12
17,H1-DDB0206475,1824,3,Romi,2,13
17,H1-DDB0206475,2279,3,Romi,2,14
17,H1-DDB0206475,3412,3,Romi,2,15
17,H1-DDB0206475,6135,3,Romi,2,16
17,H1-DDB0206475,6471,3,Romi,2,17
17,H1-DDB0206475,4798,3,Romi,2,18
17,H1-DDB0206475,5207,3,Romi,2,19
17,H1-DDB0206475,7723,3,Romi,2,20
17,H1-DDB0206475,5910,3,Romi,2,21
17,H1-DDB0206475,4856,3,Romi,2,22
17,H1-DDB0206475,6073,3,Romi,2,23
17,H1-DDB0206475,6608,3,Romi,2,24
17,H1-DDB0206475,4155,3,Romi,2,25
17,H1-DDB0206475,4007,3,Romi,2,26
17,H1-DDB0206475,2750,3,Romi,2,27
17,H1-DDB0206475,10711,3,Romi,2,28
17,H1-DDB0206475,9159,3,Romi,2,29
17,H1-DDB0206475,3935,3,Romi,2,30
17,H1-DDB0206475,9557,3,Romi,2,31
17,H1-DDB0206475,15722,3,Romi,2,32
17,H1-DDB0206475,17800,3,Romi,2,33
17,H1-DDB0206475,3778,3,Romi,2,34
17,H1-DDB0206475,8596,3,Romi,2,35
17,H1-DDB0206475,7062,3,Romi,2,36
17,H1-DDB0206475,4177,3,Romi,2,37
17,H1-DDB0206475,3250,3,Romi,2,38
17,H1-DDB0206475,5423,3,Romi,2,39
17,H1-DDB0206475,8989,3,Romi,2,40
17,H1-DDB0206475,8947,3,Romi,2,41
17,H1-DDB0206475,4763,3,Romi,2,42
17,H1-DDB0206475,6842,3,Romi,2,43
17,H1-DDB0206475,9863,3,Romi,2,44
17,H1-DDB0206475,11047,3,Romi,2,45
17,H1-DDB0206475,5914,3,Romi,2,46
17,H1-DDB0206475,6910,3,Romi,2,47
17,H1-DDB0206475,7578,3,Romi,2,48
17,H1-DDB0206475,3021,3,Romi,2,1
17,H1-DDB0206475,3137,3,Romi,2,2
17,H1-DDB0206475,5299,3,Romi,2,3
17,H1-DDB0206475,7676,3,Romi,2,4
17,H1-DDB0206475,8338,3,Romi,2,5
17,H1-DDB0206475,6911,3,Romi,2,6
17,H1-DDB0206475,5990,3,Romi,2,7
17,H1-DDB0206475,10816,3,Romi,2,8
17,H1-DDB0206475,14930,3,Romi,2,9
17,H1-DDB0206475,5020,3,Romi,2,10
17,H1-DDB0206475,6155,3,Romi,2,11
17,H1-DDB0206475,7318,3,Romi,2,12
17,H1-DDB0206475,2504,3,Romi,2,13
17,H1-DDB0206475,1933,3,Romi,2,14
17,H1-DDB0206475,5890,3,Romi,2,15
17,H1-DDB0206475,8520,3,Romi,2,16
17,H1-DDB0206475,7199,3,Romi,2,17
17,H1-DDB0206475,5223,3,Romi,2,18
17,H1-DDB0206475,6780,3,Romi,2,19
17,H1-DDB0206475,11816,3,Romi,2,20
17,H1-DDB0206475,13692,3,Romi,2,21
17,H1-DDB0206475,6067,3,Romi,2,22
17,H1-DDB0206475,7239,3,Romi,2,23
17,H1-DDB0206475,4933,3,Romi,2,24
17,H1-DDB0206475,2404,3,Romi,2,25
17,H1-DDB0206475,1015,3,Romi,2,26
17,H1-DDB0206475,6476,3,Romi,2,27
17,H1-DDB0206475,8124,3,Romi,2,28
17,H1-DDB0206475,5658,3,Romi,2,29
17,H1-DDB0206475,2095,3,Romi,2,30
17,H1-DDB0206475,6627,3,Romi,2,31
17,H1-DDB0206475,12765,3,Romi,2,32
17,H1-DDB0206475,12603,3,Romi,2,33
17,H1-DDB0206475,4975,3,Romi,2,34
17,H1-DDB0206475,11516,3,Romi,2,35
17,H1-DDB0206475,10022,3,Romi,2,36
17,H1-DDB0206475,1639,3,Romi,2,37
17,H1-DDB0206475,1276,3,Romi,2,38
17,H1-DDB0206475,5244,3,Romi,2,39
17,H1-DDB0206475,7422,3,Romi,2,40
17,H1-DDB0206475,3425,3,Romi,2,41
17,H1-DDB0206475,2935,3,Romi,2,42
17,H1-DDB0206475,7827,3,Romi,2,43
17,H1-DDB0206475,9687,3,Romi,2,44
17,H1-DDB0206475,7441,3,Romi,2,45
17,H1-DDB0206475,4083,3,Romi,2,46
17,H1-DDB0206475,6149,3,Romi,2,47
17,H1-DDB0206475,5282,3,Romi,2,48
23,H1-DDB1,1508,3,Romi,2,1
23,H1-DDB1,1335,3,Romi,2,2
23,H1-DDB1,3502,3,Romi,2,3
23,H1-DDB1,5256,3,Romi,2,4
23,H1-DDB1,4368,3,Romi,2,5
23,H1-DDB1,4008,3,Romi,2,6
23,H1-DDB1,5650,3,Romi,2,7
23,H1-DDB1,6692,3,Romi,2,8
23,H1-DDB1,6203,3,Romi,2,9
23,H1-DDB1,4937,3,Romi,2,10
23,H1-DDB1,6052,3,Romi,2,11
23,H1-DDB1,5732,3,Romi,2,12
23,H1-DDB1,3785,3,Romi,2,13
23,H1-DDB1,2503,3,Romi,2,14
23,H1-DDB1,2281,3,Romi,2,15
23,H1-DDB1,4188,3,Romi,2,16
23,H1-DDB1,5059,3,Romi,2,17
23,H1-DDB1,4258,3,Romi,2,18
23,H1-DDB1,1547,3,Romi,2,19
23,H1-DDB1,4083,3,Romi,2,20
23,H1-DDB1,3894,3,Romi,2,21
23,H1-DDB1,2225,3,Romi,2,22
23,H1-DDB1,4470,3,Romi,2,23
23,H1-DDB1,3276,3,Romi,2,24
23,H1-DDB1,1231,3,Romi,2,25
23,H1-DDB1,1218,3,Romi,2,26
23,H1-DDB1,2000,3,Romi,2,27
23,H1-DDB1,4324,3,Romi,2,28
23,H1-DDB1,3225,3,Romi,2,29
23,H1-DDB1,1045,3,Romi,2,30
23,H1-DDB1,2430,3,Romi,2,31
23,H1-DDB1,4550,3,Romi,2,32
23,H1-DDB1,4038,3,Romi,2,33
23,H1-DDB1,1768,3,Romi,2,34
23,H1-DDB1,3224,3,Romi,2,35
23,H1-DDB1,3090,3,Romi,2,36
23,H1-DDB1,6978,3,Romi,2,37
23,H1-DDB1,7060,3,Romi,2,38
23,H1-DDB1,3410,3,Romi,2,39
23,H1-DDB1,11797,3,Romi,2,40
23,H1-DDB1,10909,3,Romi,2,41
23,H1-DDB1,3971,3,Romi,2,42
23,H1-DDB1,3768,3,Romi,2,43
23,H1-DDB1,11671,3,Romi,2,44
23,H1-DDB1,15661,3,Romi,2,45
23,H1-DDB1,6889,3,Romi,2,46
23,H1-DDB1,7427,3,Romi,2,47
23,H1-DDB1,12616,3,Romi,2,48
23,H1-DDB1,2873,3,Romi,2,1
23,H1-DDB1,2924,3,Romi,2,2
23,H1-DDB1,3341,3,Romi,2,3
23,H1-DDB1,4437,3,Romi,2,4
23,H1-DDB1,5006,3,Romi,2,5
23,H1-DDB1,3824,3,Romi,2,6
23,H1-DDB1,5460,3,Romi,2,7
23,H1-DDB1,7227,3,Romi,2,8
23,H1-DDB1,5092,3,Romi,2,9
23,H1-DDB1,4349,3,Romi,2,10
23,H1-DDB1,6659,3,Romi,2,11
23,H1-DDB1,4661,3,Romi,2,12
23,H1-DDB1,2916,3,Romi,2,13
23,H1-DDB1,2612,3,Romi,2,14
23,H1-DDB1,3620,3,Romi,2,15
23,H1-DDB1,2785,3,Romi,2,16
23,H1-DDB1,4067,3,Romi,2,17
23,H1-DDB1,3955,3,Romi,2,18
23,H1-DDB1,4291,3,Romi,2,19
23,H1-DDB1,4507,3,Romi,2,20
23,H1-DDB1,4837,3,Romi,2,21
23,H1-DDB1,3969,3,Romi,2,22
23,H1-DDB1,5305,3,Romi,2,23
23,H1-DDB1,8603,3,Romi,2,24
23,H1-DDB1,5243,3,Romi,2,25
23,H1-DDB1,4072,3,Romi,2,26
23,H1-DDB1,6627,3,Romi,2,27
23,H1-DDB1,9619,3,Romi,2,28
23,H1-DDB1,7916,3,Romi,2,29
23,H1-DDB1,7041,3,Romi,2,30
23,H1-DDB1,9213,3,Romi,2,31
23,H1-DDB1,9145,3,Romi,2,32
23,H1-DDB1,9963,3,Romi,2,33
23,H1-DDB1,9314,3,Romi,2,34
23,H1-DDB1,9123,3,Romi,2,35
23,H1-DDB1,10669,3,Romi,2,36
23,H1-DDB1,5791,3,Romi,2,37
23,H1-DDB1,5495,3,Romi,2,38
23,H1-DDB1,8016,3,Romi,2,39
23,H1-DDB1,12670,3,Romi,2,40
23,H1-DDB1,12163,3,Romi,2,41
23,H1-DDB1,5368,3,Romi,2,42
23,H1-DDB1,6369,3,Romi,2,43
23,H1-DDB1,9798,3,Romi,2,44
23,H1-DDB1,8977,3,Romi,2,45
23,H1-DDB1,5049,3,Romi,2,46
23,H1-DDB1,7074,3,Romi,2,47
23,H1-DDB1,5616,3,Romi,2,48
24,H1-AtDCAF1,807,3,Romi,2,1
24,H1-AtDCAF1,860,3,Romi,2,2
24,H1-AtDCAF1,1933,3,Romi,2,3
24,H1-AtDCAF1,4166,3,Romi,2,4
24,H1-AtDCAF1,3014,3,Romi,2,5
24,H1-AtDCAF1,1162,3,Romi,2,6
24,H1-AtDCAF1,2833,3,Romi,2,7
24,H1-AtDCAF1,3272,3,Romi,2,8
24,H1-AtDCAF1,2594,3,Romi,2,9
24,H1-AtDCAF1,1032,3,Romi,2,10
24,H1-AtDCAF1,3352,3,Romi,2,11
24,H1-AtDCAF1,2666,3,Romi,2,12
24,H1-AtDCAF1,897,3,Romi,2,13
24,H1-AtDCAF1,910,3,Romi,2,14
24,H1-AtDCAF1,2285,3,Romi,2,15
24,H1-AtDCAF1,1734,3,Romi,2,16
24,H1-AtDCAF1,2301,3,Romi,2,17
24,H1-AtDCAF1,1084,3,Romi,2,18
24,H1-AtDCAF1,2908,3,Romi,2,19
24,H1-AtDCAF1,2229,3,Romi,2,20
24,H1-AtDCAF1,2001,3,Romi,2,21
24,H1-AtDCAF1,1054,3,Romi,2,22
24,H1-AtDCAF1,2139,3,Romi,2,23
24,H1-AtDCAF1,1113,3,Romi,2,24
24,H1-AtDCAF1,1159,3,Romi,2,25
24,H1-AtDCAF1,557,3,Romi,2,26
24,H1-AtDCAF1,974,3,Romi,2,27
24,H1-AtDCAF1,1558,3,Romi,2,28
24,H1-AtDCAF1,2201,3,Romi,2,29
24,H1-AtDCAF1,1227,3,Romi,2,30
24,H1-AtDCAF1,2059,3,Romi,2,31
24,H1-AtDCAF1,2161,3,Romi,2,32
24,H1-AtDCAF1,2543,3,Romi,2,33
24,H1-AtDCAF1,2017,3,Romi,2,34
24,H1-AtDCAF1,2575,3,Romi,2,35
24,H1-AtDCAF1,3461,3,Romi,2,36
24,H1-AtDCAF1,2023,3,Romi,2,37
24,H1-AtDCAF1,1809,3,Romi,2,38
24,H1-AtDCAF1,1883,3,Romi,2,39
24,H1-AtDCAF1,3386,3,Romi,2,40
24,H1-AtDCAF1,3493,3,Romi,2,41
24,H1-AtDCAF1,2143,3,Romi,2,42
24,H1-AtDCAF1,3234,3,Romi,2,43
24,H1-AtDCAF1,5375,3,Romi,2,44
24,H1-AtDCAF1,4016,3,Romi,2,45
24,H1-AtDCAF1,3053,3,Romi,2,46
24,H1-AtDCAF1,5775,3,Romi,2,47
24,H1-AtDCAF1,4823,3,Romi,2,48
24,H1-AtDCAF1,1165,3,Romi,2,1
24,H1-AtDCAF1,1288,3,Romi,2,2
24,H1-AtDCAF1,1124,3,Romi,2,3
24,H1-AtDCAF1,1947,3,Romi,2,4
24,H1-AtDCAF1,4956,3,Romi,2,5
24,H1-AtDCAF1,1470,3,Romi,2,6
24,H1-AtDCAF1,1434,3,Romi,2,7
24,H1-AtDCAF1,2768,3,Romi,2,8
24,H1-AtDCAF1,4572,3,Romi,2,9
24,H1-AtDCAF1,2449,3,Romi,2,10
24,H1-AtDCAF1,2660,3,Romi,2,11
24,H1-AtDCAF1,3010,3,Romi,2,12
24,H1-AtDCAF1,2182,3,Romi,2,13
24,H1-AtDCAF1,1847,3,Romi,2,14
24,H1-AtDCAF1,1683,3,Romi,2,15
24,H1-AtDCAF1,6172,3,Romi,2,16
24,H1-AtDCAF1,5612,3,Romi,2,17
24,H1-AtDCAF1,2155,3,Romi,2,18
24,H1-AtDCAF1,2929,3,Romi,2,19
24,H1-AtDCAF1,6969,3,Romi,2,20
